index,frase_id,total_annotations,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,valid_annotations,majority_vote,agreement_rate,frase,tem_padrao,real_class
11630,3360495,3,2,0,0,0,0,1,0,3,identidade,100.0,"Eu sou um garoto nato
.",Male,sim
11631,3360505,1,0,1,0,0,0,0,0,1,aparencia,50.0,São dez da manhã e ela tá bem sex.,Female,sim
11632,3360530,2,1,0,0,0,0,0,1,2,identidade,50.0,"Menina sozinha, se sentiu trocada.",Female,sim
11633,3360559,4,1,0,0,0,1,2,0,4,comportamentos,100.0,"Ela só quer ser feliz não é alguém que quer dar troco, e tentou.",Female,sim
11634,3360720,5,2,1,0,1,0,1,0,5,identidade,100.0,"Ela é doce, ela desce desliza igual mel
.",Female,sim
11635,3360728,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Ela é selvagem, sabe que é.",Female,sim
11636,3360879,4,2,0,0,2,0,0,0,4,identidade,100.0,"Menino prodígio, acredita em si mesmo.",Male,sim
11637,3361127,3,2,0,0,0,0,1,0,3,identidade,100.0,Essa garota é doce tipo um sundae.,Female,sim
11638,3361182,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Mina fica loca e prepara outro corte.,Female,sim
11639,3361699,2,0,1,0,0,0,1,0,2,aparencia,50.0,"varias mulheres bonitas então pode chegar, ai ai!
.",Female,sim
11640,3362650,2,0,0,1,0,0,1,0,2,papel_social,50.0,Mais uma mulher tá sendo abusada.,Female,sim
11641,3362697,2,1,0,0,0,0,1,0,2,identidade,50.0,Ela é arrochada.,Female,sim
11642,3362704,2,0,0,0,2,0,0,0,2,habilidades,100.0,Ela dança gostosinho.,Female,sim
11643,3362776,2,1,0,0,0,0,1,0,2,identidade,50.0,A mãe era viciada e o pai a maltratava.,Female,sim
11644,3362787,3,1,0,1,0,0,1,0,3,identidade,50.0,Ele era um assaltante.,Male,sim
11645,3362804,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Ela ficava calada.,Female,sim
11646,3362864,6,2,0,2,1,0,1,0,6,identidade,100.0,E sua filha ficou mais conhecida.,Female,sim
11647,3362910,1,0,0,0,0,0,0,1,1,outros,50.0,Seu marido marido te viu morrer.,Male,sim
11648,3363360,1,1,0,0,0,0,0,0,1,identidade,50.0,Oh mulher abacaxi.,Female,sim
11649,3363420,3,1,0,0,0,0,1,1,3,identidade,50.0,Vou aproveitar que ele também ta louco.,Male,sim
11650,3363504,4,0,2,0,0,1,1,0,4,aparencia,100.0,Essa mina é tenebrosa.,Female,sim
11651,3363563,2,1,0,0,0,0,0,1,2,outros,50.0,"Mas ela já é mulher
.",Female,sim
11652,3363616,3,1,0,0,0,1,1,0,3,valores,50.0,Ela é minha alegria].,Female,sim
11653,3363633,6,2,0,0,1,1,2,0,6,identidade,100.0,Ela sabe ser fiel.,Female,sim
11654,3364720,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"O bonde é chave, é só mulher sagaz (Hmm).",Female,sim
11655,3365216,2,0,0,1,0,0,1,0,2,comportamentos,50.0,"Porque homem é homem e moleque é moleque
.",Male,sim
11656,3365637,0,0,0,0,0,0,0,0,0,,0.0,"Oh, Oh, Oh, Oh, Oh, Oh, meu homem é seu homem.",Male,sim
11657,3366159,2,0,2,0,0,0,0,0,2,aparencia,100.0,"Só mulher gostosa, só cara parceiro.",Female,sim
11658,3366503,2,0,2,0,0,0,0,0,2,aparencia,100.0,'Tá lotado de mina gostosa.,Female,sim
11659,3366624,6,1,0,0,2,1,2,0,6,habilidades,100.0,"Amizade especial, ela é sinistra piranha profissional
.",Female,sim
11660,3367162,1,0,1,0,0,0,0,0,1,aparencia,50.0,Nessa moça gostosin.,Female,sim
11661,3367174,2,0,0,0,0,0,1,1,2,comportamentos,50.0,"Nessa moça gostosin
.",Female,sim
11662,3367219,3,1,1,0,0,0,1,0,3,aparencia,50.0,Se você soubesse que sua filha é mó safada.,Female,sim
11663,3367900,3,2,1,0,0,0,0,0,3,identidade,100.0,Ela é linda e perigosa.,Female,sim
11664,3368455,0,0,0,0,0,0,0,0,0,,0.0,É porque eles tá preocupado com o hit do ano.,Male,sim
11665,3368589,2,1,0,0,0,0,1,0,2,identidade,50.0,Sem opinião que ele também foi ser trabalhador.,Male,sim
11666,3368701,5,1,1,1,0,1,1,0,5,identidade,50.0,"Minha mãe é dama, linda e fina.",Female,sim
11667,3368720,1,0,0,0,0,0,1,0,1,comportamentos,50.0,É tipo aquelas mulher brasileira que o.,Female,sim
11668,3369012,1,1,0,0,0,0,0,0,1,identidade,50.0,Desculpa gata garota mistério.,Female,sim
11669,3369128,1,0,0,0,0,0,0,1,1,outros,50.0,O presente ele é consequente de todo passado.,Male,sim
11670,3369303,4,0,2,0,0,0,2,0,4,aparencia,100.0,E ela é linda e perigosa.,Female,sim
11671,3369724,3,1,0,0,0,1,1,0,3,identidade,50.0,Gucci ela é bem moderna.,Female,sim
11672,3369764,1,1,0,0,0,0,0,0,1,identidade,50.0,Dona da safadeza ela é dona da torre.,Female,sim
11673,3369790,2,1,0,0,0,0,0,1,2,outros,50.0,Óbvio que ela acha interessante.,Female,sim
11674,3369920,2,1,0,0,0,0,0,1,2,identidade,50.0,"Tanto ela quica, eu faço mais uma.",Female,sim
11675,3370100,2,0,0,1,0,0,1,0,2,papel_social,50.0,Um verdinho do verdin pras menina saliente.,Female,sim
11676,3370313,2,1,0,0,0,0,1,0,2,identidade,50.0,"As mulher tá louca de verdade
.",Female,sim
11677,3370327,2,0,0,0,0,0,1,1,2,outros,50.0,"Helipa vai ficar bem mais suave
.",Female,sim
11678,3370623,5,1,2,0,0,0,2,0,5,aparencia,100.0,"Moça bela, tá discreta.",Female,sim
11679,3370760,2,0,2,0,0,0,0,0,2,aparencia,100.0,Passou uma mina gata e eu me encantei.,Female,sim
11680,3370765,2,2,0,0,0,0,0,0,2,identidade,100.0,"Sei que ela não é casada, uns parça de quebra.",Female,sim
11681,3370772,2,2,0,0,0,0,0,0,2,identidade,100.0,"Ela é maior, eu sou novinho, mas as ideia consta.",Female,sim
11682,3370782,2,1,0,1,0,0,0,0,2,identidade,50.0,"Só tenho 18, sou menino novo, mas ela me ama
.",Male,sim
11683,3370786,4,1,0,1,0,0,1,1,4,identidade,50.0,"Só tenho 18, sou menino novo, mas ela me ama.",Male,sim
11684,3371055,3,1,2,0,0,0,0,0,3,aparencia,100.0,"Que ela é linda, linda.",Female,sim
11685,3371079,3,1,1,0,0,1,0,0,3,identidade,50.0,"Por que ela é linda, linda.",Female,sim
11686,3371081,4,1,2,0,1,0,0,0,4,aparencia,100.0,"Que ela é linda
.",Female,sim
11687,3371083,3,1,2,0,0,0,0,0,3,aparencia,100.0,Porque ela é linda.,Female,sim
11688,3371332,3,1,0,0,1,1,0,0,3,identidade,50.0,"Dei valor na vida, ela não é ilusão.",Female,sim
11689,3371557,2,0,0,0,1,0,0,1,2,outros,50.0,Ele é importado.,Male,sim
11690,3371726,2,1,0,0,0,0,1,0,2,identidade,50.0,Ela é toda marrenta.,Female,sim
11691,3371735,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Essa garota mistério e não enconde essa polpa.,Female,sim
11692,3371737,1,1,0,0,0,0,0,0,1,identidade,50.0,Essa garota mistério e não esconde essa polpa.,Female,sim
11693,3371799,5,1,2,0,1,0,1,0,5,aparencia,100.0,"Ela é incomparavel,ela e absoluta,
.",Female,sim
11694,3371954,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"E ela tá ficando louca pra me dar
.",Female,sim
11695,3372276,4,2,0,0,2,0,0,0,4,identidade,100.0,E a mochila na garupa ela é experiente.,Female,sim
11696,3372300,3,1,1,0,1,0,0,0,3,identidade,50.0,Eu te ofereçendo grana não percebi que ela não era puta.,Female,sim
11697,3372395,3,1,0,0,0,1,1,0,3,identidade,50.0,"Essa mina é louca, louca, não liga se eu tô com outra.",Female,sim
11698,3372419,3,2,0,0,0,0,1,0,3,identidade,100.0,"É bom demais te ter, essa mina é louca.",Female,sim
11699,3372592,1,1,0,0,0,0,0,0,1,identidade,50.0,"Ela é puta, mas é uma.",Female,sim
11700,3372822,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Ela ficou descontrolada.,Female,sim
11701,3373014,2,0,0,0,0,0,1,1,2,comportamentos,50.0,O senhor acha justo que uma farda cinza e uma carteirinha.,Male,sim
11702,3373015,0,0,0,0,0,0,0,0,0,,0.0,Que indique que o senhor é policial.,Male,sim
11703,3373931,3,0,0,0,0,2,1,0,3,valores,100.0,Não duvide de uma mina cheia de sonho.,Female,sim
11704,3374524,2,1,0,0,0,0,1,0,2,comportamentos,50.0,"Moleque é zika, é treta.
.",Male,sim
11705,3375238,2,0,0,1,0,0,1,0,2,papel_social,50.0,A nossa pátria mãe gentil se acostumou com os maus momento.,Female,sim
11706,3375450,3,0,0,0,0,0,2,1,3,comportamentos,100.0,Ela rendeu pros veinho'.,Female,sim
11707,3375897,2,0,1,0,0,0,1,0,2,aparencia,50.0,De onde sai tanta mulher gostosa eu não sei.,Female,sim
11708,3376283,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Não toca nela que ela tá tranquila.,Female,sim
11709,3376500,2,1,1,0,0,0,0,0,2,identidade,50.0,Ela é real só não é igual e rendeu uma inspiração.,Female,sim
11710,3376534,1,0,1,0,0,0,0,0,1,aparencia,50.0,Eita mulher chique top linda atraente.,Female,sim
11711,3376618,1,1,0,0,0,0,0,0,1,identidade,50.0,O hiato na vida do menino poeta.,Male,sim
11712,3376675,5,1,0,0,2,0,2,0,5,habilidades,100.0,Na intensidade ela tá graduada.,Female,sim
11713,3378961,4,0,0,1,0,1,2,0,4,comportamentos,100.0,A mãe tá dividida entre a ousadia e o love.,Female,sim
11714,3378967,2,1,0,1,0,0,0,0,2,identidade,50.0,"A mãe tá dividida entre a ousadia e o love
.",Female,sim
11715,3379096,1,1,0,0,0,0,0,0,1,identidade,50.0,"Deixar qualquer homem louco
.",Male,sim
11716,3379493,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Mas ela não é mole não.,Female,sim
11717,3381192,4,2,0,0,0,0,2,0,4,identidade,100.0,"Ela é funkeira também, gosta de um baile.",Female,sim
11718,3381267,3,0,2,0,0,1,0,0,3,aparencia,100.0,Ô pai me conceda essa moça linda e abençoada demais.,Female,sim
11719,3381277,3,2,0,0,0,0,1,0,3,identidade,100.0,Ela é bem suave como o vento.,Female,sim
11720,3381522,3,1,0,0,0,1,1,0,3,identidade,50.0,"Mano que menina descarada, ela é mó safada.",Female,sim
11721,3382461,2,2,0,0,0,0,0,0,2,identidade,100.0,"Essa mulher é quase inacreditável
.",Female,sim
11722,3382714,4,2,0,0,1,1,0,0,4,identidade,100.0,Oh essa mina é zica.,Female,sim
11723,3383102,2,0,0,0,0,0,0,2,2,outros,100.0,Mano não foi fácil não.,Male,sim
11724,3383782,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Onde as bebê quer ferver, onde elas fica maluca
.",Female,sim
11725,3383993,2,0,0,0,0,1,0,1,2,outros,50.0,"Veja bem, Deus é bom todo o tempo, essa é a fita.",Male,sim
11726,3384216,2,1,0,0,0,0,1,0,2,identidade,50.0,"Pô, ela é diferenciada, mó pressão.",Female,sim
11727,3384247,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Pô, ela é diferente, mó pressão.",Female,sim
11728,3385008,5,1,0,2,0,1,1,0,5,papel_social,100.0,"É bandido é picadilha, elas fica apaixonada
.",Female,sim
11729,3385057,1,0,1,0,0,0,0,0,1,aparencia,50.0,Três minas gostosas em cima da minha cama.,Female,sim
11730,3385623,2,1,0,0,0,0,1,0,2,identidade,50.0,"No discreto, menino moderno.",Male,sim
11731,3385638,3,1,0,0,0,0,0,2,3,outros,100.0,"Pergunta pras bandidas, em quem que elas tão gamada.",Female,sim
11732,3385738,0,0,0,0,0,0,0,0,0,,0.0,Se ela é interesseira e tá no interesse.,Female,sim
11733,3385811,1,1,0,0,0,0,0,0,1,identidade,50.0,"Os garoto maroto, os garoto maroto.
.",Male,sim
11734,3385940,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Os garoto saliente
.",Male,sim
11735,3385973,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Com os garotos salientes
.",Male,sim
11736,3386276,3,0,0,0,1,0,1,1,3,outros,50.0,"Coração ele é bandido pra ninguém roubar
.",Male,sim
11737,3386293,3,1,1,0,0,0,1,0,3,comportamentos,50.0,Ela é mó peça.,Female,sim
11738,3386571,2,1,1,0,0,0,0,0,2,identidade,50.0,"Que mulher gostosa, ela é do bonde do bumbum
.",Female,sim
11739,3386837,3,0,0,0,1,1,1,0,3,habilidades,50.0,Tô ligado que essa mina é braba.,Female,sim
11740,3386849,2,1,1,0,0,0,0,0,2,identidade,50.0,"Ela é insaciável, classe, que elegante favelada.",Female,sim
11741,3387960,1,1,0,0,0,0,0,0,1,identidade,50.0,Uma princesa fiel de fechar pura.,Female,sim
11742,3387962,1,1,0,0,0,0,0,0,1,identidade,50.0,Mulher é ísca e eu doido pra fisgar.,Female,sim
11743,3388071,3,1,0,1,0,0,0,1,3,identidade,50.0,Hoje ela é dona da.,Female,sim
11744,3388232,1,0,0,0,0,0,0,1,1,outros,50.0,"Garota garota
.",Female,sim
11745,3388354,5,2,1,1,1,0,0,0,5,identidade,100.0,"essa mina é chapa quente
.",Female,sim
11746,3388553,3,2,0,0,0,0,1,0,3,identidade,100.0,"Ela tá doidona e não disfarça
.",Female,sim
11747,3388574,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Ela desce gostoso
.",Female,sim
11748,3388872,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Ela é a mina que você respeita
.",Female,sim
11749,3388952,5,1,1,0,1,1,1,0,5,aparencia,50.0,Sei que ela é diferenciada e isso chega a parar.,Female,sim
11750,3388979,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Mas quando ela tá nervosa.,Female,sim
11751,3389887,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Mas hoje ela quer gracinha.,Female,sim
11752,3389888,2,0,0,0,0,0,1,1,2,comportamentos,50.0,Ele quer gracinha.,Male,sim
11753,3389893,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Ela tá soltinha, tipo modo facinha.",Female,sim
11754,3389895,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Ela tá soltinha, tipo modo.",Female,sim
11755,3389900,1,1,0,0,0,0,0,0,1,identidade,50.0,"E ela tá soltinha, ativo modo facinha.",Female,sim
11756,3390345,3,1,0,0,1,0,1,0,3,comportamentos,50.0,"Ela quica no grau, ela é profissional.",Female,sim
11757,3390587,1,1,0,0,0,0,0,0,1,identidade,50.0,"Vai, menina braba.",Female,sim
11758,3391186,3,1,0,0,1,0,1,0,3,identidade,50.0,a menina é bem truqueira.,Female,sim
11759,3391413,3,2,0,1,0,0,0,0,3,identidade,100.0,Ela é a cara do crime.,Female,sim
11760,3392143,5,2,2,0,1,0,0,0,5,identidade,100.0,Mas que mina experiente é muito gostosa.,Female,sim
11761,3392145,1,0,1,0,0,0,0,0,1,aparencia,50.0,Mais que mina experiente é muito gostosa.,Female,sim
11762,3392166,2,0,2,0,0,0,0,0,2,aparencia,100.0,Ela é gostosa maravilhosa é linda e cheirosa.,Female,sim
11763,3393453,4,1,0,0,0,2,1,0,4,valores,100.0,Senhor é tão fiel.,Male,sim
11764,3395049,6,2,0,0,1,2,1,0,6,identidade,100.0,Ele é fiel e justo.,Male,sim
11765,3395173,3,1,0,2,0,0,0,0,3,papel_social,100.0,"Ele é rei, ele é.",Male,sim
11766,3395679,3,1,0,1,1,0,0,0,3,identidade,50.0,"Eu falo dele, ele é o rei.",Male,sim
11767,3396112,2,0,0,0,1,0,0,1,2,habilidades,50.0,Ele faz visível.,Male,sim
11768,3396138,2,1,0,0,0,0,1,0,2,identidade,50.0,Ele é ousado é insistente ele vai lutar.,Male,sim
11769,3396152,3,0,0,0,1,1,1,0,3,habilidades,50.0,Mas eu quero senhor ser fiel a ti toda hora.,Male,sim
11770,3396250,1,1,0,0,0,0,0,0,1,identidade,50.0,Aquele homem valente em um menino se tornou.,Male,sim
11771,3396283,1,1,0,0,0,0,0,0,1,identidade,50.0,Senhor é santo.,Male,sim
11772,3396462,2,0,0,0,0,1,1,0,2,valores,50.0,Pedro foi crucificado cabeça pra baixo.,Male,sim
11773,3397186,2,0,1,0,0,1,0,0,2,aparencia,50.0,Deus fez ela muito linda.,Female,sim
11774,3397191,4,1,0,0,1,0,1,1,4,identidade,50.0,Josué sou forte igual.,Male,sim
11775,3397878,5,1,0,1,0,1,2,0,5,comportamentos,100.0,"Ele era um rei, mas se esvaziou.",Male,sim
11776,3397894,2,1,0,0,0,1,0,0,2,identidade,50.0,DEUS ele está assentado.,Male,sim
11777,3398055,2,1,1,0,0,0,0,0,2,identidade,50.0,Com ele sou grande.,Male,sim
11778,3398189,5,1,0,1,0,2,1,0,5,valores,100.0,"O Senhor é meu refúgio, ele é a minha habitação.",Male,sim
11779,3398216,3,1,0,1,0,1,0,0,3,identidade,50.0,"Ele é santo, todo poderoso!",Male,sim
11780,3398233,2,1,0,0,0,1,0,0,2,valores,50.0,O Senhor é meu refúgio.,Male,sim
11781,3398520,2,0,2,0,0,0,0,0,2,aparencia,100.0,Ela era tão linda.,Female,sim
11782,3399280,2,1,0,0,0,0,0,1,2,outros,50.0,"""Mas ele é um camarada morto....",Male,sim
11783,3399455,2,0,0,0,0,0,1,1,2,outros,50.0,"Negociando vantagens pra eles mesmos, cansei.",Male,sim
11784,3400798,3,1,0,0,0,0,1,1,3,outros,50.0,"""Nossa, ele é mais punk do que eu!"".",Male,sim
11785,3400805,4,1,1,0,1,0,1,0,4,identidade,50.0,Avança no sendeiro o homem forte a cada prova.,Male,sim
11786,3401334,4,0,1,0,0,2,1,0,4,valores,100.0,"o homem nu rasgou a bíblia mesmo não tendo religião
.",Male,sim
11787,3401480,2,0,0,0,1,0,1,0,2,habilidades,50.0,Ele é limpinho.,Male,sim
11788,3401512,3,0,0,0,1,1,1,0,3,habilidades,50.0,Um homem bom com crédito.,Male,sim
11789,3405783,3,1,0,0,0,1,0,1,3,identidade,50.0,"Fé, no que ele é vivo.",Male,sim
11790,3406938,2,0,0,0,0,1,1,0,2,valores,50.0,Ela é real apenas não foi tudo.,Female,sim
11791,3415855,2,1,1,0,0,0,0,0,2,identidade,50.0,"De longe ele é escrito
.",Male,sim
11792,3422763,2,0,0,0,0,1,0,1,2,valores,50.0,O senhor certo.,Male,sim
11793,3427637,3,1,0,1,0,1,0,0,3,identidade,50.0,Ele é o poder de tudo.,Male,sim
11794,3440621,0,0,0,0,0,0,0,0,0,,0.0,"Garota radical
.",Female,sim
11795,3441685,2,2,0,0,0,0,0,0,2,identidade,100.0,Uma menina tão legal (uoh uoh uoooh).,Female,sim
11796,3442129,2,2,0,0,0,0,0,0,2,identidade,100.0,"Sua mulher especial mora aqui no meu coração
.",Female,sim
11797,3442189,2,0,1,0,0,0,0,1,2,outros,50.0,Garota suvaqueira o cheiro sai de trás.,Female,sim
11798,3442192,2,0,1,0,0,0,0,1,2,aparencia,50.0,Garota suvaqueira vou mostrar meu amor.,Female,sim
11799,3442196,1,1,0,0,0,0,0,0,1,identidade,50.0,Garota suvaqueira eu te quero bem.,Female,sim
11800,3442202,5,1,1,0,1,0,2,0,5,comportamentos,100.0,Garota suvaqueira imagine nós dois.,Female,sim
11801,3442347,2,1,0,1,0,0,0,0,2,identidade,50.0,Mauro e mário são solteiros.,Male,sim
11802,3442526,2,1,0,0,0,0,1,0,2,identidade,50.0,"Uma menina tão legal
.",Female,sim
11803,3442535,2,1,0,0,0,0,1,0,2,identidade,50.0,"Ela deu mole pra mim
.",Female,sim
11804,3442540,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Já foi, ela não é tão novinha assim!
.",Female,sim
11805,3442553,5,2,0,0,0,1,2,0,5,identidade,100.0,"Já foi, ela não é tão santinha assim!
.",Female,sim
11806,3443018,2,1,0,0,1,0,0,0,2,identidade,50.0,"O homem é irresponsável
.",Male,sim
11807,3443332,2,1,1,0,0,0,0,0,2,identidade,50.0,Mas o homem branco.,Male,sim
11808,3443424,3,0,1,0,0,0,2,0,3,comportamentos,100.0,MULHER PELADA!.,Female,sim
11809,3443468,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"bater na namorada é fazer ela gozar melhor puta pleibói, puta pleibói desde pequeninho puta pleibói.",Female,sim
11810,3443471,3,2,0,0,0,0,1,0,3,identidade,100.0,força bruta vai mostrar que ele é superior...,Male,sim
11811,3443552,1,0,0,0,0,1,0,0,1,valores,50.0,Jello estava certo.,Male,sim
11812,3444402,1,0,0,0,0,0,1,0,1,comportamentos,50.0,ele era covarde.,Male,sim
11813,3444975,3,2,0,0,0,1,0,0,3,identidade,100.0,Acima de tudo e de todos ele é o poder.,Male,sim
11814,3445448,3,1,1,0,0,0,1,0,3,identidade,50.0,"A mina é uma piranha,ou eu sou um suicida?.",Female,sim
11815,3445535,3,1,0,0,0,0,0,2,3,outros,100.0,Mas ele derruba tudo que ele mesmo constrói.,Male,sim
11816,3447148,1,0,0,0,0,1,0,0,1,valores,50.0,A mulher é a chave de entra para o poder.,Female,sim
11817,3447174,2,0,0,0,0,0,0,2,2,outros,100.0,Fucking nightmare.,N,nao
11818,3447513,5,2,0,0,1,1,1,0,5,identidade,100.0,Meu rei consolador.,Male,sim
11819,3448115,0,0,0,0,0,0,0,0,0,,0.0,Inocentes garotos inocentes garotos.,Male,sim
11820,3448117,1,1,0,0,0,0,0,0,1,identidade,50.0,"Inocentes garotos inocentes garotas cantam
.",Male,sim
11821,3448126,3,2,0,0,0,0,0,1,3,identidade,100.0,Inocentes garotos inocentes garotas.,Male,sim
11822,3448127,1,0,0,1,0,0,0,0,1,papel_social,50.0,Inocentes garotos inocentes garotas dançam.,Male,sim
11823,3448263,3,1,0,1,0,1,0,0,3,identidade,50.0,Procuro uma mulher original de fábrica.,Female,sim
11824,3448952,1,0,0,0,0,0,1,0,1,comportamentos,50.0,mas ele está parado aqui.,Male,sim
11825,3451266,2,0,2,0,0,0,0,0,2,aparencia,100.0,a garota mais feia.,Female,sim
11826,3451440,3,2,0,0,0,0,1,0,3,identidade,100.0,Garoto drogado e infeliz..,Male,sim
11827,3451865,3,1,0,1,0,1,0,0,3,papel_social,50.0,"E achar a mulher querida, para me casar
.",Female,sim
11828,3451887,1,1,0,0,0,0,0,0,1,identidade,50.0,Ele é o otário que te banca.,Male,sim
11829,3452050,3,0,1,1,0,0,0,1,3,aparencia,50.0,Quando perguntei se ele era branco.,Male,sim
11830,3452076,3,1,0,0,1,1,0,0,3,valores,50.0,"Pega o homem branco com o tiro de escopeta
.",Male,sim
11831,3452499,3,1,0,1,0,0,1,0,3,identidade,50.0,Pois ela jamais será considerada nobre pelos nobres miseráveis que comandam o planeta.,Female,sim
11832,3452766,4,2,0,0,0,1,1,0,4,identidade,100.0,Menino bom com o peito cheio de rancor.,Male,sim
11833,3453148,1,0,0,0,0,1,0,0,1,valores,50.0,"Menino cego na esquina, mais um vilão.",Male,sim
11834,3453938,3,2,0,0,0,1,0,0,3,identidade,100.0,"Ele é seu amigo, mas você não deveria confiar.",Male,sim
11835,3454259,2,0,1,0,0,0,1,0,2,aparencia,50.0,E ele está revoltado.,Male,sim
11836,3454274,2,2,0,0,0,0,0,0,2,identidade,100.0,Ele é animal.,Male,sim
11837,3454281,0,0,0,0,0,0,0,0,0,,0.0,Ele é o mestre do inferno.,Male,sim
11838,3456143,3,1,0,1,0,0,1,0,3,comportamentos,50.0,De ver o marido estrangulado pelo irmão.,Male,sim
11839,3456153,2,1,0,0,0,0,0,1,2,outros,50.0,"César era culpado, mas ele tinha o poder.",Male,sim
11840,3456308,2,1,0,0,0,0,0,1,2,identidade,50.0,"Todo dia, um homem novo.",Male,sim
11841,3456664,4,2,2,0,0,0,0,0,4,identidade,100.0,Senhora bela.,Female,sim
11842,3457574,1,1,0,0,0,0,0,0,1,identidade,50.0,A bebida com gelo que deixa ela rouca.,Female,sim
11843,3457613,4,2,0,0,0,0,2,0,4,identidade,100.0,O Aquaman tá diferente perdeu a postura.,Male,sim
11844,3458045,4,2,0,0,0,0,2,0,4,identidade,100.0,"Essas minas é mó marra, mas depois que viu
.",Female,sim
11845,3458162,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Ela é patrícia, mas gosta de um malandro.",Female,sim
11846,3458164,4,2,0,1,0,0,1,0,4,identidade,100.0,"Ela é patrícia, mas gosta de malandro.",Female,sim
11847,3458302,2,0,0,0,0,1,1,0,2,valores,50.0,Tentei sair ileso mas a mina é confusão.,Female,sim
11848,3458459,4,0,2,0,1,0,1,0,4,aparencia,100.0,eu imagino esse seu corpo e o que ele é capaz!.,Male,sim
11849,3458535,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela é saborosa tipo uísque 12 anos.,Female,sim
11850,3458545,0,0,0,0,0,0,0,0,0,,0.0,"Ela é puta na cama, companheira no asfalto.",Female,sim
11851,3458546,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Ela não é bandida mas me tomou de assalto
.",Female,sim
11852,3458615,3,0,0,0,0,1,1,1,3,outros,50.0,Mas não me deito em uma cama sem mulher presente.,Female,sim
11853,3458633,1,0,0,0,0,0,0,1,1,outros,50.0,"Três filhos de uma mãe solteira
.",Female,sim
11854,3459164,0,0,0,0,0,0,0,0,0,,0.0,Deus ele é o guia.,Male,sim
11855,3459165,1,1,0,0,0,0,0,0,1,identidade,50.0,"Ele é o guia
.",Male,sim
11856,3459596,3,1,0,1,0,1,0,0,3,identidade,50.0,"Ciúme é de mulher pobre, não sabe compartilhar.",Female,sim
11857,3459597,4,2,0,2,0,0,0,0,4,identidade,100.0,"Mulher rica é outra ideia, chama amiga pra somar.",Female,sim
11858,3459842,1,0,1,0,0,0,0,0,1,aparencia,50.0,Quantas mina gata.,Female,sim
11859,3459903,2,0,0,0,0,0,2,0,2,comportamentos,100.0,E eu sinto que ela ta foguenta.,Female,sim
11860,3460007,1,0,0,0,0,1,0,0,1,valores,50.0,Mulher é cortesia.,Female,sim
11861,3460075,2,0,2,0,0,0,0,0,2,aparencia,100.0,"muita mulher bonita, muita azaração.",Female,sim
11862,3460280,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Com as roda de audi as mina fica louca.,Female,sim
11863,3460297,2,1,1,0,0,0,0,0,2,identidade,50.0,Ela tá socada porque é carro de bandido.,Female,sim
11864,3460584,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Sim, garota excitante, colar de diamante....",Female,sim
11865,3460589,4,2,1,0,0,0,1,0,4,identidade,100.0,"Garota excitante, colar de diamante, pulseira de.",Female,sim
11866,3460591,4,0,1,0,2,0,1,0,4,habilidades,100.0,"Ela já ganhou a pista, ela é capa de revista, boca.",Female,sim
11867,3460602,3,1,0,0,1,1,0,0,3,identidade,50.0,Menina sensual (tem).,Female,sim
11868,3460624,0,0,0,0,0,0,0,0,0,,0.0,"garota excitante, colar de diamante....",Female,sim
11869,3460871,2,0,2,0,0,0,0,0,2,aparencia,100.0,Tem muita mulher gata.,Female,sim
11870,3461200,2,1,1,0,0,0,0,0,2,identidade,50.0,O lugar só mina chique.,Female,sim
11871,3461506,2,0,2,0,0,0,0,0,2,aparencia,100.0,Ela tem sexy.,Female,sim
11872,3461580,1,1,0,0,0,0,0,0,1,identidade,50.0,"Garota fica louca, e eu de.",Female,sim
11873,3462131,4,1,0,1,1,1,0,0,4,papel_social,50.0,"se ela quer o meu ibop eu quero ela nua,.",Female,sim
11874,3462195,1,1,0,0,0,0,0,0,1,identidade,50.0,"hoje a noite é nossa, bebida e mulher quente.",Female,sim
